"","BPS_ID","EVT_ID","freq","acres","BPS_NAME","bps_acres","EVT_NAME","evt_acres"
"1303",1612,9177,122,27,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1732,"EVT  North-Central Interior and Appalachian Acidic Peatland Woodland",23313
"1304",1612,9178,80,18,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1732,"EVT  North-Central Interior and Appalachian Rich Swamp",61048
"1305",1612,9179,1089,242,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1732,"EVT  North-Central Interior Floodplain Forest",277980
"1306",1612,9180,451,100,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1732,"EVT  North-Central Interior Freshwater Marsh",48451
"1307",1612,9183,92,20,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1732,"EVT  North-Central Interior Shrub Swamp",7263
"1308",1612,9312,1,0,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1732,"EVT  Northeastern North American Temperate Forest Plantation",52847
"1309",1612,9314,104,23,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1732,"EVT  Northern & Central Native Ruderal Flooded & Swamp Forest",35002
"1310",1612,9315,164,36,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1732,"EVT  Northern & Central Native Ruderal Forest",273375
"1311",1612,9317,29,6,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1732,"EVT  Northern & Central Ruderal Shrubland",18466
"1312",1612,9318,95,21,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1732,"EVT  Northern & Central Ruderal Wet Meadow & Marsh",28764
"1313",1612,9679,1,0,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1732,"EVT  North-Central Interior Floodplain Shrubland",6004
"1314",1612,9682,5,1,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1732,"EVT  North-Central Interior Graminoid Alkaline Fen",754
"1315",1612,9683,23,5,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1732,"EVT  North-Central Interior Wet Meadow",28377
"1316",1612,9817,302,67,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1732,"EVT  Northern & Central Ruderal Meadow",373281
"1317",1613,7295,1,0,"BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems",10,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",4537
"1318",1613,7296,1,0,"BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems",10,"EVT  Developed-Low Intensity",156959
"1319",1613,7299,3,1,"BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems",10,"EVT  Developed-Roads",728924
"1320",1613,7310,5,1,"BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems",10,"EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland",2782040
"1321",1613,7311,1,0,"BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems",10,"EVT  North-Central Interior Dry Oak Forest and Woodland",259395
"1322",1613,7314,5,1,"BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems",10,"EVT  North-Central Interior Maple-Basswood Forest",494386
"1323",1613,7412,1,0,"BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems",10,"EVT  North-Central Interior Sand and Gravel Tallgrass Prairie",2099
"1324",1613,7421,2,0,"BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems",10,"EVT  Central Tallgrass Prairie",15072
"1325",1613,7974,5,1,"BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems",10,"EVT  Eastern Cool Temperate Row Crop",6198921
"1326",1613,7975,3,1,"BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems",10,"EVT  Eastern Cool Temperate Close Grown Crop",898359
"1327",1613,7977,8,2,"BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems",10,"EVT  Eastern Cool Temperate Pasture and Hayland",2060384
"1328",1613,9179,5,1,"BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems",10,"EVT  North-Central Interior Floodplain Forest",277980
"1329",1613,9315,2,0,"BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems",10,"EVT  Northern & Central Native Ruderal Forest",273375
"1330",1613,9683,2,0,"BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems",10,"EVT  North-Central Interior Wet Meadow",28377
"1331",1613,9817,1,0,"BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems",10,"EVT  Northern & Central Ruderal Meadow",373281
"1332",2017,7295,389,87,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",4537
"1333",2017,7296,13490,3000,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Developed-Low Intensity",156959
"1334",2017,7297,6859,1525,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Developed-Medium Intensity",84822
"1335",2017,7298,2734,608,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Developed-High Intensity",30918
"1336",2017,7299,38336,8526,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Developed-Roads",728924
"1337",2017,7310,34769,7732,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland",2782040
"1338",2017,7311,563,125,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  North-Central Interior Dry Oak Forest and Woodland",259395
"1339",2017,7314,5880,1308,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  North-Central Interior Maple-Basswood Forest",494386
"1340",2017,7412,3,1,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  North-Central Interior Sand and Gravel Tallgrass Prairie",2099
"1341",2017,7421,143,32,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Central Tallgrass Prairie",15072
"1342",2017,7488,12,3,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Great Plains Wet Meadow-Prairie-Marsh",4935
"1343",2017,7518,175,39,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  North-Central Interior Wet Flatwoods",94
"1344",2017,7905,2924,650,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Urban Deciduous Forest",53799
"1345",2017,7906,806,179,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Urban Evergreen Forest",6185
"1346",2017,7907,1753,390,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Urban Mixed Forest",15096
"1347",2017,7908,8711,1937,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Urban Herbaceous",120394
"1348",2017,7909,3339,743,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Urban Shrubland",57812
"1349",2017,7925,1080,240,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Developed Deciduous Forest",22425
"1350",2017,7926,1,0,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Developed Evergreen Forest",1132
"1351",2017,7927,247,55,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Developed Mixed Forest",9472
"1352",2017,7928,100,22,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Developed Shrubland",1679
"1353",2017,7929,2499,556,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Developed Herbaceous",48885
"1354",2017,7970,18,4,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Orchard",2037
"1355",2017,7973,1056,235,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Row Crop - Close Grown Crop",108714
"1356",2017,7974,511969,113859,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Row Crop",6198921
"1357",2017,7975,13545,3012,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Close Grown Crop",898359
"1358",2017,7976,13376,2975,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Fallow/Idle Cropland",361253
"1359",2017,7977,41667,9267,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Pasture and Hayland",2060384
"1360",2017,7978,2626,584,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Eastern Cool Temperate Wheat",22853
"1361",2017,9177,9,2,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  North-Central Interior and Appalachian Acidic Peatland Woodland",23313
"1362",2017,9178,230,51,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  North-Central Interior and Appalachian Rich Swamp",61048
"1363",2017,9179,1355,301,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  North-Central Interior Floodplain Forest",277980
"1364",2017,9180,221,49,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  North-Central Interior Freshwater Marsh",48451
"1365",2017,9183,4,1,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  North-Central Interior Shrub Swamp",7263
"1366",2017,9312,190,42,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Northeastern North American Temperate Forest Plantation",52847
"1367",2017,9314,138,31,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Northern & Central Native Ruderal Flooded & Swamp Forest",35002
"1368",2017,9315,4462,992,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Northern & Central Native Ruderal Forest",273375
"1369",2017,9317,287,64,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Northern & Central Ruderal Shrubland",18466
"1370",2017,9318,207,46,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Northern & Central Ruderal Wet Meadow & Marsh",28764
"1371",2017,9679,6,1,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  North-Central Interior Floodplain Shrubland",6004
"1372",2017,9682,1,0,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  North-Central Interior Graminoid Alkaline Fen",754
"1373",2017,9683,167,37,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  North-Central Interior Wet Meadow",28377
"1374",2017,9817,15773,3508,"BPS  North-Central Interior Dry-Mesic Oak Forest and Woodland",162820,"EVT  Northern & Central Ruderal Meadow",373281
"1375",2018,7296,144,32,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Developed-Low Intensity",156959
"1376",2018,7297,72,16,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Developed-Medium Intensity",84822
"1377",2018,7298,10,2,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Developed-High Intensity",30918
"1378",2018,7299,212,47,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Developed-Roads",728924
"1379",2018,7305,10,2,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Southern Interior Low Plateau Dry-Mesic Oak Forest",12
"1380",2018,7310,243,54,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland",2782040
"1381",2018,7311,60,13,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  North-Central Interior Dry Oak Forest and Woodland",259395
"1382",2018,7314,20,4,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  North-Central Interior Maple-Basswood Forest",494386
"1383",2018,7412,33,7,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  North-Central Interior Sand and Gravel Tallgrass Prairie",2099
"1384",2018,7421,3,1,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Central Tallgrass Prairie",15072
"1385",2018,7488,28,6,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Eastern Great Plains Wet Meadow-Prairie-Marsh",4935
"1386",2018,7518,1,0,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  North-Central Interior Wet Flatwoods",94
"1387",2018,7905,16,4,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Eastern Cool Temperate Urban Deciduous Forest",53799
"1388",2018,7906,2,0,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Eastern Cool Temperate Urban Evergreen Forest",6185
"1389",2018,7907,9,2,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Eastern Cool Temperate Urban Mixed Forest",15096
"1390",2018,7908,38,8,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Eastern Cool Temperate Urban Herbaceous",120394
"1391",2018,7909,10,2,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Eastern Cool Temperate Urban Shrubland",57812
"1392",2018,7925,20,4,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Eastern Cool Temperate Developed Deciduous Forest",22425
"1393",2018,7927,4,1,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Eastern Cool Temperate Developed Mixed Forest",9472
"1394",2018,7929,13,3,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Eastern Cool Temperate Developed Herbaceous",48885
"1395",2018,7973,6,1,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Eastern Cool Temperate Row Crop - Close Grown Crop",108714
"1396",2018,7974,2397,533,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Eastern Cool Temperate Row Crop",6198921
"1397",2018,7975,51,11,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Eastern Cool Temperate Close Grown Crop",898359
"1398",2018,7976,139,31,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Eastern Cool Temperate Fallow/Idle Cropland",361253
"1399",2018,7977,358,80,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Eastern Cool Temperate Pasture and Hayland",2060384
"1400",2018,9179,27,6,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  North-Central Interior Floodplain Forest",277980
"1401",2018,9180,38,8,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  North-Central Interior Freshwater Marsh",48451
"1402",2018,9314,2,0,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Northern & Central Native Ruderal Flooded & Swamp Forest",35002
"1403",2018,9315,99,22,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Northern & Central Native Ruderal Forest",273375
"1404",2018,9317,13,3,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Northern & Central Ruderal Shrubland",18466
"1405",2018,9683,5,1,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  North-Central Interior Wet Meadow",28377
"1406",2018,9817,145,32,"BPS  North-Central Interior Dry Oak Forest and Woodland",940,"EVT  Northern & Central Ruderal Meadow",373281
"1407",2020,7295,1,0,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",4537
"1408",2020,7296,28,6,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Developed-Low Intensity",156959
"1409",2020,7297,15,3,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Developed-Medium Intensity",84822
"1410",2020,7298,7,2,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Developed-High Intensity",30918
"1411",2020,7299,252,56,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Developed-Roads",728924
"1412",2020,7305,1,0,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Southern Interior Low Plateau Dry-Mesic Oak Forest",12
"1413",2020,7310,765,170,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland",2782040
"1414",2020,7311,5,1,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  North-Central Interior Dry Oak Forest and Woodland",259395
"1415",2020,7314,192,43,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  North-Central Interior Maple-Basswood Forest",494386
"1416",2020,7488,419,93,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Eastern Great Plains Wet Meadow-Prairie-Marsh",4935
"1417",2020,7518,3,1,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  North-Central Interior Wet Flatwoods",94
"1418",2020,7905,26,6,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Eastern Cool Temperate Urban Deciduous Forest",53799
"1419",2020,7907,4,1,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Eastern Cool Temperate Urban Mixed Forest",15096
"1420",2020,7908,43,10,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Eastern Cool Temperate Urban Herbaceous",120394
"1421",2020,7909,14,3,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Eastern Cool Temperate Urban Shrubland",57812
"1422",2020,7925,5,1,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Eastern Cool Temperate Developed Deciduous Forest",22425
"1423",2020,7927,1,0,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Eastern Cool Temperate Developed Mixed Forest",9472
"1424",2020,7929,6,1,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Eastern Cool Temperate Developed Herbaceous",48885
"1425",2020,7973,21,5,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Eastern Cool Temperate Row Crop - Close Grown Crop",108714
"1426",2020,7974,4352,968,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Eastern Cool Temperate Row Crop",6198921
"1427",2020,7975,119,26,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Eastern Cool Temperate Close Grown Crop",898359
"1428",2020,7976,280,62,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Eastern Cool Temperate Fallow/Idle Cropland",361253
"1429",2020,7977,913,203,"BPS  North-Central Interior Maple-Basswood Forest",2369,"EVT  Eastern Cool Temperate Pasture and Hayland",2060384
